Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Daily Return,MA50,MA200
2010-11-18,6.134,6.148,5.784,5.978,5.978,4780500,2010,2010-11,0.013563919972872096,4.46516,
2010-11-19,6.032,6.274,5.94,6.198,6.198,5752500,2010,2010-11,0.03680160588825698,4.50844,
2010-11-22,6.314,6.69,6.3,6.68,6.68,7648500,2010,2010-11,0.07776702161987736,4.55916,
2010-11-23,6.658,7.136,6.438,6.914,6.914,7889000,2010,2010-11,0.03502994011976046,4.61296,
2010-11-24,7.054,7.194,6.866,7.094,7.094,7125000,2010,2010-11,0.026034133641886115,4.66692,
2010-11-26,7.12,7.2,6.95,7.064,7.064,1753000,2010,2010-11,-0.0042289258528334095,4.72444,
2010-11-29,7.082,7.19,6.666,6.866,6.866,5728000,2010,2010-11,-0.028029445073612713,4.78084,
2010-11-30,6.748,7.066,6.682,7.066,7.066,11113000,2010,2010-11,0.029129041654529564,4.8379199999999996,
2010-12-01,7.174,7.284,6.69,6.87,6.87,6496000,2010,2010-12,-0.027738465893008768,4.89224,
2010-12-02,6.802,6.86,6.24,6.47,6.47,10035000,2010,2010-12,-0.05822416302765654,4.94216,
2010-12-03,6.402,6.45,6.174,6.298,6.298,5800500,2010,2010-12,-0.026584234930448147,4.98988,
2010-12-06,6.27,6.29,5.912,6.062,6.062,6372000,2010,2010-12,-0.037472213401079646,5.03072,
2010-12-07,6.098,6.48,6.01,6.312,6.312,6556500,2010,2010-12,0.041240514681623264,5.07484,
2010-12-08,6.496,6.498,6.304,6.474,6.474,3300000,2010,2010-12,0.025665399239543696,5.11872,
2010-12-09,6.502,6.544,6.33,6.41,6.41,2030000,2010,2010-12,-0.00988569663268457,5.159,
2010-12-10,6.41,6.584,6.226,6.304,6.304,2147000,2010,2010-12,-0.016536661466458602,5.2034400000000005,
2010-12-13,6.328,6.354,6.08,6.11,6.11,2052000,2010,2010-12,-0.03077411167512689,5.243240000000001,
2010-12-14,6.058,6.078,5.552,5.706,5.706,8828500,2010,2010-12,-0.06612111292962353,5.273399999999999,
2010-12-15,5.734,5.994,5.706,5.92,5.92,3714500,2010,2010-12,0.037504381352961635,5.30732,
2010-12-16,6.0,6.182,5.93,6.162,6.162,3950500,2010,2010-12,0.04087837837837838,5.348719999999999,
2010-12-17,6.268,6.308,6.142,6.272,6.272,4065000,2010,2010-12,0.01785134696527102,5.392440000000001,
2010-12-20,6.328,6.438,6.252,6.34,6.34,2617000,2010,2010-12,0.010841836734693855,5.437519999999999,
2010-12-21,6.36,6.538,6.342,6.452,6.452,3888500,2010,2010-12,0.01766561514195586,5.4856,
2010-12-22,6.45,6.572,6.34,6.526,6.526,4166500,2010,2010-12,0.011469311841289409,5.535160000000001,
2010-12-23,6.252,6.496,5.984,6.018,6.018,7763000,2010,2010-12,-0.07784247624885077,5.57336,
2010-12-27,5.604,5.716,5.012,5.11,5.11,46509500,2010,2010-12,-0.1508806912595546,5.59256,
2010-12-28,5.17,5.35,5.0,5.282,5.282,20281500,2010,2010-12,0.03365949119373779,5.616039999999999,
2010-12-29,5.406,5.602,5.3,5.546,5.546,16596000,2010,2010-12,0.04998106777735711,5.64604,
2010-12-30,5.54,5.58,5.276,5.3,5.3,10205500,2010,2010-12,-0.04435629282365672,5.6718399999999995,
2010-12-31,5.314,5.45,5.3,5.326,5.326,7089500,2010,2010-12,0.004905660377358512,5.69576,
2011-01-03,5.368,5.4,5.18,5.324,5.324,6415000,2011,2011-01,-0.00037551633496057946,5.71924,
2011-01-04,5.332,5.39,5.204,5.334,5.334,5937000,2011,2011-01,0.0018782870022540088,5.743040000000001,
2011-01-05,5.296,5.38,5.238,5.366,5.366,7233500,2011,2011-01,0.005999250093738251,5.76696,
2011-01-06,5.366,5.6,5.362,5.576,5.576,10306000,2011,2011-01,0.0391352963101006,5.793040000000001,
2011-01-07,5.6,5.716,5.58,5.648,5.648,11239500,2011,2011-01,0.012912482065997155,5.821999999999999,
2011-01-10,5.634,5.736,5.61,5.69,5.69,6713500,2011,2011-01,0.007436260623229662,5.851039999999999,
2011-01-11,5.718,5.742,5.384,5.392,5.392,8551000,2011,2011-01,-0.052372583479789125,5.871519999999999,
2011-01-12,5.402,5.48,5.304,5.392,5.392,4822000,2011,2011-01,0.0,5.893719999999999,
2011-01-13,5.392,5.394,5.232,5.244,5.244,3618000,2011,2011-01,-0.027448071216617298,5.9136,
2011-01-14,5.23,5.316,5.122,5.15,5.15,5960000,2011,2011-01,-0.017925247902364494,5.92952,
2011-01-18,5.096,5.128,4.95,5.128,5.128,8108500,2011,2011-01,-0.004271844660194257,5.932479999999999,
2011-01-19,5.054,5.094,4.75,4.806,4.806,11857500,2011,2011-01,-0.06279251170046807,5.930840000000001,
2011-01-20,4.806,4.89,4.474,4.524,4.524,11399500,2011,2011-01,-0.05867665418227219,5.9214,
2011-01-21,4.624,4.718,4.542,4.608,4.608,6085000,2011,2011-01,0.018567639257294433,5.91504,
2011-01-24,4.706,4.962,4.646,4.898,4.898,8225500,2011,2011-01,0.0629340277777779,5.89556,
2011-01-25,4.93,4.978,4.804,4.936,4.936,6357500,2011,2011-01,0.007758268681094416,5.88212,
2011-01-26,4.942,4.976,4.82,4.95,4.95,5399500,2011,2011-01,0.002836304700162051,5.86176,
2011-01-27,4.948,5.016,4.906,4.984,4.984,4478500,2011,2011-01,0.006868686868686913,5.83824,
2011-01-28,4.976,4.976,4.75,4.802,4.802,5242000,2011,2011-01,-0.0365168539325843,5.815600000000001,
2011-01-31,4.81,4.824,4.7,4.82,4.82,4151500,2011,2011-01,0.003748438150770639,5.79404,
2011-02-01,4.862,4.946,4.708,4.782,4.782,3539000,2011,2011-02,-0.007883817427385975,5.7701199999999995,
2011-02-02,4.832,4.836,4.734,4.788,4.788,2847500,2011,2011-02,0.0012547051442910462,5.74192,
2011-02-03,4.764,4.78,4.63,4.726,4.726,2560000,2011,2011-02,-0.012949039264828821,5.70284,
2011-02-04,4.688,4.734,4.644,4.692,4.692,2720000,2011,2011-02,-0.007194244604316502,5.6584,
2011-02-07,4.652,4.652,4.576,4.614,4.614,4475500,2011,2011-02,-0.01662404092071612,5.6088,
2011-02-08,4.756,5.05,4.6,4.898,4.898,17524500,2011,2011-02,0.06155179887299522,5.56548,
2011-02-09,4.826,4.836,4.558,4.642,4.642,13178000,2011,2011-02,-0.0522662311147406,5.521,
2011-02-10,4.652,4.728,4.562,4.644,4.644,4180500,2011,2011-02,0.0004308487720809939,5.47256,
2011-02-11,4.65,4.75,4.588,4.65,4.65,3172500,2011,2011-02,0.0012919896640828377,5.428159999999999,
2011-02-14,4.728,4.828,4.61,4.616,4.616,6415500,2011,2011-02,-0.00731182795698937,5.3910800000000005,
2011-02-15,4.602,4.634,4.512,4.568,4.568,4768500,2011,2011-02,-0.010398613518197597,5.35648,
2011-02-16,4.62,4.994,4.614,4.946,4.946,20575500,2011,2011-02,0.08274956217162877,5.33416,
2011-02-17,4.926,5.098,4.71,4.72,4.72,13092000,2011,2011-02,-0.04569348968863729,5.30232,
2011-02-18,4.666,4.698,4.592,4.636,4.636,11853500,2011,2011-02,-0.01779661016949141,5.265559999999999,
2011-02-22,4.576,4.6,4.356,4.374,4.374,10323000,2011,2011-02,-0.05651423641069897,5.22484,
2011-02-23,4.436,4.5,4.222,4.366,4.366,8028000,2011,2011-02,-0.0018289894833104503,5.18608,
2011-02-24,4.356,4.516,4.3,4.506,4.506,5276500,2011,2011-02,0.03206596426935415,5.154,
2011-02-25,4.562,4.77,4.538,4.722,4.722,6731500,2011,2011-02,0.04793608521970705,5.13432,
2011-02-28,4.748,4.82,4.7,4.778,4.778,5256000,2011,2011-02,0.011859381617958409,5.11148,
2011-03-01,4.81,4.864,4.74,4.788,4.788,5532000,2011,2011-03,0.0020929259104229825,5.084,
2011-03-02,4.764,4.856,4.746,4.804,4.804,3316500,2011,2011-03,0.003341687552213868,5.05464,
2011-03-03,4.896,4.958,4.812,4.872,4.872,3201000,2011,2011-03,0.014154870940882525,5.02528,
2011-03-04,4.896,4.998,4.756,4.99,4.99,7900500,2011,2011-03,0.024220032840722494,4.99604,
2011-03-07,4.986,5.08,4.94,4.988,4.988,10168000,2011,2011-03,-0.0004008016032063244,4.96528,
2011-03-08,4.92,4.992,4.8,4.932,4.932,6999500,2011,2011-03,-0.01122694466720131,4.94356,
2011-03-09,4.932,4.998,4.854,4.944,4.944,4624000,2011,2011-03,0.0024330900243307862,4.94024,
2011-03-10,4.888,4.898,4.746,4.802,4.802,5085000,2011,2011-03,-0.028721682847896557,4.9306399999999995,
2011-03-11,4.77,4.85,4.706,4.814,4.814,4654000,2011,2011-03,0.002498958767180426,4.916,
2011-03-14,4.764,4.8,4.64,4.65,4.65,5830000,2011,2011-03,-0.034067303697548734,4.903,
2011-03-15,4.44,4.592,4.36,4.59,4.59,6594000,2011,2011-03,-0.012903225806451757,4.88828,
2011-03-16,4.572,4.65,4.538,4.564,4.564,5848500,2011,2011-03,-0.005664488017429137,4.87308,
2011-03-17,4.648,4.686,4.528,4.562,4.562,4613000,2011,2011-03,-0.0004382120946537782,4.85764,
2011-03-18,4.638,4.638,4.502,4.592,4.592,3439500,2011,2011-03,0.006576063130205867,4.84216,
2011-03-21,4.61,4.61,4.508,4.546,4.546,2058500,2011,2011-03,-0.010017421602787291,4.82156,
2011-03-22,4.546,4.572,4.4,4.438,4.438,2914500,2011,2011-03,-0.02375714914210303,4.79736,
2011-03-23,4.422,4.454,4.354,4.442,4.442,2114000,2011,2011-03,0.0009013068949978997,4.7724,
2011-03-24,4.428,4.476,4.396,4.466,4.466,2311000,2011,2011-03,0.005402971634398845,4.7538800000000005,
2011-03-25,4.486,4.6,4.48,4.55,4.55,2840000,2011,2011-03,0.01880877742946696,4.7370399999999995,
2011-03-28,4.54,4.708,4.51,4.65,4.65,5290500,2011,2011-03,0.021978021978022122,4.72516,
2011-03-29,4.66,4.8,4.642,4.784,4.784,3777000,2011,2011-03,0.02881720430107504,4.717840000000001,
2011-03-30,4.822,4.898,4.602,4.742,4.742,6116500,2011,2011-03,-0.008779264214046734,4.71012,
2011-03-31,5.31,5.742,5.3,5.55,5.55,57589000,2011,2011-03,0.1703922395613664,4.725,
2011-04-01,5.49,5.636,5.314,5.332,5.332,14324000,2011,2011-04,-0.03927927927927932,4.74116,
2011-04-04,5.366,5.4,5.046,5.166,5.166,13046500,2011,2011-04,-0.03113278319579882,4.75232,
2011-04-05,5.18,5.4,5.138,5.34,5.34,15904500,2011,2011-04,0.03368176538908241,4.76116,
2011-04-06,5.398,5.402,5.16,5.298,5.298,6441500,2011,2011-04,-0.00786516853932584,4.768400000000001,
2011-04-07,5.37,5.588,5.29,5.448,5.448,14051500,2011,2011-04,0.028312570781427127,4.778359999999999,
2011-04-08,5.516,5.52,5.272,5.298,5.298,9732000,2011,2011-04,-0.02753303964757714,4.78464,
2011-04-11,5.294,5.306,5.004,5.054,5.054,6847000,2011,2011-04,-0.046055115137787817,4.78968,
2011-04-12,5.016,5.042,4.86,4.93,4.93,6787000,2011,2011-04,-0.024535021764938825,4.79188,4.74527
2011-04-13,5.026,5.138,4.962,4.986,4.986,6057500,2011,2011-04,0.011359026369168301,4.79596,4.746309999999999
2011-04-14,4.974,5.056,4.84,5.028,5.028,4917000,2011,2011-04,0.008423586040914532,4.80076,4.74762
2011-04-15,5.13,5.236,5.082,5.116,5.116,4717500,2011,2011-04,0.017501988862370643,4.80856,4.751239999999999
2011-04-18,5.026,5.124,4.872,5.006,5.006,5169500,2011,2011-04,-0.021501172791243084,4.81484,4.757070000000001
2011-04-19,5.052,5.052,4.93,5.032,5.032,2743500,2011,2011-04,0.005193767479025224,4.8232,4.76612
2011-04-20,5.14,5.218,5.06,5.15,5.15,4186000,2011,2011-04,0.02344992050874417,4.82824,4.77607
2011-04-21,5.17,5.396,5.118,5.348,5.348,6930500,2011,2011-04,0.03844660194174754,4.84236,4.78535
2011-04-25,5.34,5.346,5.194,5.278,5.278,4004500,2011,2011-04,-0.013089005235602191,4.85504,4.79434
2011-04-26,5.332,5.45,5.262,5.386,5.386,7000000,2011,2011-04,0.02046229632436547,4.86976,4.80422
2011-04-27,5.386,5.472,5.326,5.416,5.416,4984500,2011,2011-04,0.005569996286669099,4.88576,4.81316
2011-04-28,5.414,5.538,5.344,5.532,5.532,8000000,2011,2011-04,0.021418020679468075,4.90504,4.8209800000000005
2011-04-29,5.538,5.574,5.484,5.52,5.52,3630000,2011,2011-04,-0.002169197396963196,4.91652,4.82869
2011-05-02,5.52,5.56,5.412,5.49,5.49,3923000,2011,2011-05,-0.005434782608695565,4.93192,4.8355
2011-05-03,5.476,5.478,5.3,5.374,5.374,4569500,2011,2011-05,-0.021129326047358954,4.94668,4.84046
2011-05-04,5.356,5.4,5.15,5.338,5.338,5222500,2011,2011-05,-0.006698920729438007,4.96596,4.84685
2011-05-05,5.44,5.488,5.234,5.288,5.288,6092500,2011,2011-05,-0.009366804046459287,4.9844,4.85307
2011-05-06,5.38,5.54,5.324,5.424,5.424,4908500,2011,2011-05,0.02571860816944027,5.002759999999999,4.85919
2011-05-09,5.4,5.6,5.37,5.582,5.582,4582000,2011,2011-05,0.029129793510324298,5.01996,4.86581
2011-05-10,5.648,5.79,5.582,5.666,5.666,7676500,2011,2011-05,0.015048369759942837,5.03772,4.87319
2011-05-11,5.64,5.66,5.384,5.414,5.414,4812500,2011,2011-05,-0.044475820684786616,5.05024,4.87971
2011-05-12,5.414,5.548,5.33,5.534,5.534,3140000,2011,2011-05,0.02216475803472484,5.06484,4.88666
2011-05-13,5.6,5.638,5.46,5.51,5.51,3307500,2011,2011-05,-0.004336826888326706,5.0776,4.89386
2011-05-16,5.598,5.598,5.31,5.32,5.32,3778500,2011,2011-05,-0.03448275862068961,5.0842,4.90052
2011-05-17,5.4,5.4,5.144,5.192,5.192,6171000,2011,2011-05,-0.024060150375939893,5.08828,4.90556
2011-05-18,5.22,5.294,5.104,5.27,5.27,3647500,2011,2011-05,0.015023112480739398,5.09504,4.90996
2011-05-19,5.406,5.688,5.32,5.64,5.64,13275500,2011,2011-05,0.07020872865275152,5.10896,4.9169
2011-05-20,5.652,5.656,5.47,5.594,5.594,4212500,2011,2011-05,-0.008156028368794255,5.1248000000000005,4.9244200000000005
2011-05-23,5.524,5.524,5.324,5.364,5.364,4318000,2011,2011-05,-0.041115480872363275,5.1358,4.931649999999999
2011-05-24,5.404,5.5,5.32,5.344,5.344,3068500,2011,2011-05,-0.0037285607755405126,5.149680000000001,4.93877
2011-05-25,5.38,5.802,5.234,5.796,5.796,23465500,2011,2011-05,0.08458083832335328,5.1738,4.94872
2011-05-26,5.764,5.952,5.62,5.896,5.896,16684500,2011,2011-05,0.017253278122843385,5.2004399999999995,4.9603
2011-05-27,5.908,5.934,5.764,5.91,5.91,8435500,2011,2011-05,0.002374491180461291,5.2274,4.97225
2011-05-31,5.938,6.056,5.91,6.028,6.028,16452500,2011,2011-05,0.01996615905245336,5.256120000000001,4.98407
2011-06-01,6.0,6.02,5.676,5.704,5.704,7649500,2011,2011-06,-0.05374917053749173,5.27928,4.99381
2011-06-02,5.704,5.864,5.702,5.752,5.752,4931500,2011,2011-06,0.008415147265077083,5.305559999999999,5.00342
2011-06-03,5.99,6.3,5.9,6.026,6.026,31046000,2011,2011-06,0.047635605006954185,5.3372399999999995,5.01478
2011-06-06,6.02,6.026,5.652,5.74,5.74,11655500,2011,2011-06,-0.04746100232326578,5.36272,5.02469
2011-06-07,5.788,5.878,5.652,5.674,5.674,6110500,2011,2011-06,-0.011498257839721249,5.3852,5.03396
2011-06-08,5.688,5.72,5.404,5.424,5.424,8479500,2011,2011-06,-0.0440606274233345,5.4006799999999995,5.04095
2011-06-09,5.486,5.62,5.42,5.524,5.524,8016000,2011,2011-06,0.018436578171091345,5.41548,5.04937
2011-06-10,5.504,5.66,5.47,5.572,5.572,7833000,2011,2011-06,0.00868935553946426,5.432080000000001,5.05733
2011-06-13,5.614,5.776,5.576,5.686,5.686,8567000,2011,2011-06,0.020459440057430056,5.4348,5.06601
2011-06-14,5.708,5.94,5.704,5.72,5.72,7867000,2011,2011-06,0.005979599015124792,5.442560000000001,5.07491
2011-06-15,5.688,5.69,5.414,5.464,5.464,6725000,2011,2011-06,-0.044755244755244616,5.448520000000001,5.0823599999999995
2011-06-16,5.534,5.6,5.148,5.3,5.3,9211000,2011,2011-06,-0.030014641288433452,5.4477199999999995,5.08938
2011-06-17,5.374,5.54,5.228,5.3,5.3,8570000,2011,2011-06,0.0,5.44776,5.09543
2011-06-20,5.258,5.292,5.1,5.202,5.202,7689000,2011,2011-06,-0.0184905660377358,5.44284,5.10038
2011-06-21,5.248,5.546,5.2,5.506,5.506,7480000,2011,2011-06,0.05843906189926962,5.447,5.10686
2011-06-22,5.474,5.65,5.42,5.442,5.442,7378000,2011,2011-06,-0.011623683254631367,5.45476,5.11353
2011-06-23,5.44,5.544,5.242,5.542,5.542,5850000,2011,2011-06,0.018375597206909067,5.467,5.12034
2011-06-24,5.528,5.594,5.452,5.514,5.514,18042500,2011,2011-06,-0.0050523276795380045,5.4775599999999995,5.1272
2011-06-27,5.546,5.656,5.462,5.492,5.492,9047000,2011,2011-06,-0.0039898440333696605,5.486840000000001,5.1344899999999996
2011-06-28,5.558,5.65,5.534,5.622,5.622,4446000,2011,2011-06,0.02367079388201021,5.496959999999999,5.14188
2011-06-29,5.7,5.818,5.614,5.658,5.658,7309000,2011,2011-06,0.006403415154749181,5.51,5.14905
2011-06-30,5.7,5.866,5.68,5.826,5.826,4733500,2011,2011-06,0.029692470837751728,5.525880000000001,5.1562
2011-07-01,5.814,5.92,5.76,5.804,5.804,4274500,2011,2011-07,-0.00377617576381728,5.538959999999999,5.16428
2011-07-05,5.804,5.904,5.742,5.828,5.828,4980000,2011,2011-07,0.004135079255685792,5.54856,5.17319
2011-07-06,5.828,5.828,5.71,5.792,5.792,4634500,2011,2011-07,-0.0061770761839397,5.55884,5.18109
2011-07-07,5.828,6.0,5.802,5.946,5.946,6639500,2011,2011-07,0.026588397790055174,5.5700400000000005,5.19005
2011-07-08,5.978,5.978,5.718,5.762,5.762,6203000,2011,2011-07,-0.03094517322569801,5.576960000000001,5.19899
2011-07-11,5.68,5.706,5.6,5.67,5.67,4879000,2011,2011-07,-0.015966678236723264,5.57972,5.2077800000000005
2011-07-12,5.674,5.818,5.6,5.634,5.634,5227000,2011,2011-07,-0.006349206349206327,5.582000000000001,5.2158500000000005
2011-07-13,5.686,5.806,5.58,5.728,5.728,5330000,2011,2011-07,0.016684416045438244,5.586760000000001,5.223960000000001
2011-07-14,5.706,5.792,5.45,5.522,5.522,5795000,2011,2011-07,-0.035963687150837864,5.58972,5.23017
2011-07-15,5.558,5.566,5.48,5.516,5.516,3545000,2011,2011-07,-0.0010865628395508864,5.59328,5.23577
2011-07-18,5.468,5.49,5.326,5.446,5.446,4259500,2011,2011-07,-0.012690355329949332,5.59644,5.24259
2011-07-19,5.516,5.622,5.508,5.578,5.578,5130500,2011,2011-07,0.024237972824091125,5.59952,5.249879999999999
2011-07-20,5.6,6.088,5.56,5.738,5.738,15241500,2011,2011-07,0.02868411617067057,5.60264,5.257580000000001
2011-07-21,5.782,5.832,5.62,5.74,5.74,5057500,2011,2011-07,0.0003485535029625897,5.60412,5.26516
2011-07-22,5.74,5.908,5.71,5.858,5.858,2917500,2011,2011-07,0.020557491289198593,5.613,5.27399
2011-07-25,5.802,5.85,5.688,5.698,5.698,3366500,2011,2011-07,-0.02731307613519962,5.616280000000001,5.282050000000001
2011-07-26,5.662,5.754,5.594,5.6,5.6,3803000,2011,2011-07,-0.017199017199017286,5.61808,5.28962
2011-07-27,5.7,5.7,5.502,5.528,5.528,4792500,2011,2011-07,-0.0128571428571429,5.62224,5.29702
2011-07-28,5.52,5.71,5.508,5.634,5.634,4693500,2011,2011-07,0.01917510853835025,5.631080000000001,5.30495
2011-07-29,5.56,5.68,5.5,5.634,5.634,4741000,2011,2011-07,0.0,5.6383600000000005,5.3125800000000005
2011-08-01,5.734,5.796,5.642,5.754,5.754,5824500,2011,2011-08,0.021299254526091493,5.640639999999999,5.3206
2011-08-02,5.738,5.84,5.454,5.468,5.468,7747000,2011,2011-08,-0.04970455335418833,5.63812,5.3274
2011-08-03,5.5,5.566,5.268,5.44,5.44,8972500,2011,2011-08,-0.00512070226773953,5.639640000000001,5.33437
2011-08-04,5.302,5.378,4.934,4.95,4.95,15322500,2011,2011-08,-0.09007352941176472,5.631759999999999,5.33907
2011-08-05,4.998,5.076,4.566,4.848,4.848,9822000,2011,2011-08,-0.020606060606060628,5.6128,5.34266
2011-08-08,4.62,4.888,4.62,4.728,4.728,13042500,2011,2011-08,-0.024752475247524774,5.589440000000001,5.345549999999999
2011-08-09,4.83,5.09,4.74,5.012,5.012,6667000,2011,2011-08,0.06006768189509293,5.57148,5.34989
2011-08-10,5.088,5.088,4.726,4.764,4.764,7821000,2011,2011-08,-0.04948124501197115,5.5462,5.35286
2011-08-11,4.808,5.15,4.8,5.06,5.06,4182500,2011,2011-08,0.06213266162888309,5.53332,5.3568
2011-08-12,5.12,5.428,5.072,5.262,5.262,5045500,2011,2011-08,0.03992094861660078,5.523520000000001,5.36211
2011-08-15,5.324,5.35,5.186,5.246,5.246,3693000,2011,2011-08,-0.003040668947168257,5.50792,5.367149999999999
2011-08-16,5.226,5.308,5.166,5.22,5.22,2688500,2011,2011-08,-0.00495615707205499,5.49752,5.37141
2011-08-17,5.278,5.33,5.102,5.166,5.166,3218500,2011,2011-08,-0.010344827586206806,5.487360000000001,5.37583
2011-08-18,5.0,5.03,4.694,4.852,4.852,5283000,2011,2011-08,-0.06078203639179247,5.4759199999999995,5.37884
2011-08-19,4.772,4.844,4.4,4.46,4.46,6876500,2011,2011-08,-0.08079142621599344,5.4546399999999995,5.37937
2011-08-22,4.622,4.76,4.336,4.39,4.39,4930500,2011,2011-08,-0.015695067264574036,5.431,5.3764199999999995
2011-08-23,4.386,4.622,4.3,4.592,4.592,4345000,2011,2011-08,0.04601366742596813,5.409120000000001,5.3749400000000005
2011-08-24,4.62,4.786,4.566,4.774,4.774,3421500,2011,2011-08,0.03963414634146356,5.3902,5.373829999999999
2011-08-25,4.774,4.774,4.58,4.622,4.622,3399000,2011,2011-08,-0.031839128613322165,5.37336,5.37231
2011-08-26,4.542,4.79,4.414,4.746,4.746,3809000,2011,2011-08,0.026828212894850934,5.362280000000001,5.36668
2011-08-29,4.844,4.97,4.804,4.942,4.942,4017000,2011,2011-08,0.041297935103244754,5.35512,5.3633500000000005
2011-08-30,4.9,4.954,4.818,4.926,4.926,1831000,2011,2011-08,-0.0032375556454876664,5.349600000000001,5.35814
2011-08-31,4.96,5.1,4.856,4.948,4.948,4119000,2011,2011-08,0.004466098254161555,5.338439999999999,5.352080000000001
2011-09-01,4.932,4.974,4.768,4.8,4.8,4240500,2011,2011-09,-0.029911075181891733,5.3256,5.3464100000000006
2011-09-02,4.732,4.798,4.536,4.614,4.614,3849500,2011,2011-09,-0.03874999999999995,5.307040000000001,5.33999
2011-09-06,4.5,4.64,4.458,4.588,4.588,4049000,2011,2011-09,-0.00563502384048542,5.28852,5.33304
2011-09-07,4.678,4.8,4.656,4.768,4.768,2296000,2011,2011-09,0.039232781168264896,5.27404,5.32589
2011-09-08,4.716,4.806,4.656,4.722,4.722,2528500,2011,2011-09,-0.009647651006711278,5.2560400000000005,5.3161000000000005
2011-09-09,4.674,4.714,4.51,4.594,4.594,3346500,2011,2011-09,-0.027107157983905172,5.23476,5.304500000000001
2011-09-12,4.5,4.662,4.49,4.576,4.576,2833000,2011,2011-09,-0.003918154114061934,5.20976,5.291909999999999
2011-09-13,4.602,4.82,4.55,4.816,4.816,3632500,2011,2011-09,0.0524475524475525,5.19,5.28067
2011-09-14,4.85,4.968,4.758,4.868,4.868,4154000,2011,2011-09,0.01079734219269124,5.170800000000001,5.270680000000001
2011-09-15,4.916,4.986,4.866,4.964,4.964,2813000,2011,2011-09,0.019720624486442073,5.15424,5.2601700000000005
2011-09-16,4.956,5.168,4.898,5.16,5.16,7085500,2011,2011-09,0.03948428686543104,5.13852,5.251619999999999
2011-09-19,4.99,5.162,4.764,5.154,5.154,5787000,2011,2011-09,-0.0011627906976744429,5.12636,5.2450399999999995
2011-09-20,5.196,5.32,5.134,5.202,5.202,5902000,2011,2011-09,0.0093131548311991,5.117,5.239559999999999
2011-09-21,5.19,5.39,5.14,5.17,5.17,4938000,2011,2011-09,-0.006151480199923065,5.10772,5.2351
2011-09-22,5.128,5.222,4.976,5.126,5.126,3879000,2011,2011-09,-0.008510638297872242,5.09568,5.229169999999999
2011-09-23,5.098,5.324,5.07,5.276,5.276,5782000,2011,2011-09,0.029262582910651425,5.09076,5.22318
2011-09-26,5.304,5.304,4.98,5.104,5.104,4674000,2011,2011-09,-0.03260045489006813,5.08252,5.2166500000000005
2011-09-27,5.2,5.398,5.114,5.238,5.238,3372500,2011,2011-09,0.0262539184952979,5.07836,5.211320000000001
2011-09-28,5.2,5.3,4.902,4.918,4.918,3616500,2011,2011-09,-0.06109201985490653,5.0651600000000006,5.20536
2011-09-29,5.144,5.164,4.71,4.824,4.824,4648000,2011,2011-09,-0.019113460756405076,5.04688,5.200950000000001
2011-09-30,4.96,4.978,4.698,4.878,4.878,6680500,2011,2011-09,0.011194029850746245,5.02964,5.19574
2011-10-03,4.99,5.0,4.65,4.746,4.746,5116000,2011,2011-10,-0.027060270602705994,5.0074000000000005,5.188660000000001
2011-10-04,4.658,4.864,4.586,4.732,4.732,6001500,2011,2011-10,-0.002949852507374673,4.98808,5.18096
2011-10-05,4.806,5.168,4.67,5.074,5.074,6147500,2011,2011-10,0.0722738799661875,4.97756,5.17463
2011-10-06,5.074,5.52,5.004,5.392,5.392,8845500,2011,2011-10,0.06267244777296033,4.97484,5.1693299999999995
2011-10-07,5.396,5.52,5.21,5.398,5.398,6558000,2011,2011-10,0.001112759643916883,4.97012,5.16369
2011-10-10,5.462,5.636,5.4,5.576,5.576,4617500,2011,2011-10,0.032975175991107886,4.96896,5.16148
2011-10-11,5.502,5.554,5.418,5.522,5.522,2878500,2011,2011-10,-0.0096843615494977,4.96432,5.16354
2011-10-12,5.45,5.6,5.44,5.56,5.56,5617000,2011,2011-10,0.006881564650488947,4.9661599999999995,5.164930000000001
2011-10-13,5.526,5.694,5.488,5.588,5.588,5217500,2011,2011-10,0.005035971223021685,4.96912,5.16514
2011-10-14,5.6,5.71,5.452,5.61,5.61,7002500,2011,2011-10,0.003937007874015741,4.9823200000000005,5.166690000000001
2011-10-17,5.572,5.6,5.452,5.484,5.484,3772500,2011,2011-10,-0.022459893048128454,4.99504,5.16748
2011-10-18,5.46,5.686,5.342,5.668,5.668,4998500,2011,2011-10,0.03355215171407733,5.013839999999999,5.1692
2011-10-19,5.604,5.612,5.46,5.514,5.514,3964500,2011,2011-10,-0.0271700776287932,5.02388,5.1701
2011-10-20,5.488,5.494,5.4,5.468,5.468,4998500,2011,2011-10,-0.008342401160681967,5.037960000000001,5.17061
2011-10-21,5.48,5.66,5.402,5.606,5.606,5713000,2011,2011-10,0.02523774689100211,5.0488800000000005,5.1707600000000005
2011-10-24,5.574,5.778,5.55,5.71,5.71,4703000,2011,2011-10,0.018551551908669195,5.05784,5.171069999999999
2011-10-25,5.646,5.772,5.56,5.65,5.65,3272000,2011,2011-10,-0.010507880910682998,5.06592,5.17087
2011-10-26,5.638,5.674,5.48,5.596,5.596,2552500,2011,2011-10,-0.009557522123893825,5.07344,5.171889999999999
2011-10-27,5.668,5.79,5.622,5.752,5.752,4347000,2011,2011-10,0.027877055039313703,5.08516,5.173690000000001
